timestamp_iso,unix_ts,soil_pct_before,rain_pct,duration_s,ml_dispensed,reason
2026-04-25T18:57:05.588801+00:00,1777143425.588801,15.25,23.0,6.26,313.2,0,False,Soil at 15.2% (below 25.0%). Deficit to target (60.0%): 44.8%. Pump for 6.3s -> ~313.2ml. Weather clear (0% rain prob).
2026-04-25T18:57:58.508433+00:00,1777143478.508433,19.85,16.18,5.62,281.1,0,False,Soil at 19.9% (below 25.0%). Deficit to target (60.0%): 40.1%. Pump for 5.6s -> ~281.1ml. Weather clear (0% rain prob).
2026-04-25T18:59:05.689690+00:00,1777143545.6896904,15.99,26.38,6.16,308.1,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.1ml. Weather clear (0% rain prob).
2026-04-25T19:00:01.611430+00:00,1777143601.6114297,15.92,18.27,6.17,308.6,0,False,Soil at 15.9% (below 25.0%). Deficit to target (60.0%): 44.1%. Pump for 6.2s -> ~308.6ml. Weather clear (0% rain prob).
2026-04-25T19:01:06.822575+00:00,1777143666.822575,15.96,17.07,6.17,308.3,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~308.3ml. Weather clear (0% rain prob).
2026-04-25T19:02:06.939858+00:00,1777143726.939858,16.03,19.67,6.16,307.8,0,False,Soil at 16.0% (below 25.0%). Deficit to target (60.0%): 44.0%. Pump for 6.2s -> ~307.8ml. Weather clear (0% rain prob).
2026-04-25T19:03:58.555228+00:00,1777143838.5552285,16.29,51.9,6.12,306.0,0,False,Soil at 16.3% (below 25.0%). Deficit to target (60.0%): 43.7%. Pump for 6.1s -> ~306.0ml. Weather clear (0% rain prob).
2026-04-25T19:04:11.235248+00:00,1777143851.2352476,16.18,58.95,6.13,306.7,0,False,Soil at 16.2% (below 25.0%). Deficit to target (60.0%): 43.8%. Pump for 6.1s -> ~306.7ml. Weather clear (0% rain prob).
2026-04-25T19:05:59.071786+00:00,1777143959.071786,16.11,59.0,6.14,307.2,0,False,Soil at 16.1% (below 25.0%). Deficit to target (60.0%): 43.9%. Pump for 6.1s -> ~307.2ml. Weather clear (0% rain prob).
2026-04-25T19:08:09.130365+00:00,1777144089.130365,14.71,80.53,0,0,0,True,Rain sensor active (81%) — watering skipped.
2026-04-25T19:08:10.986086+00:00,1777144090.9860861,15.15,27.13,6.28,313.9,0,False,Soil at 15.2% (below 25.0%). Deficit to target (60.0%): 44.9%. Pump for 6.3s -> ~313.9ml. Weather clear (0% rain prob).
2026-04-25T19:08:27.771007+00:00,1777144107.771007,10.59,75.8,0,0,0,True,Rain sensor active (76%) — watering skipped.
2026-04-25T19:08:31.673218+00:00,1777144111.673218,12.06,62.36,6.71,335.6,0,False,Soil at 12.1% (below 25.0%). Deficit to target (60.0%): 47.9%. Pump for 6.7s -> ~335.6ml. Weather clear (0% rain prob).
2026-04-25T19:10:21.567922+00:00,1777144221.567922,15.0,85.87,0,0,0,True,Rain sensor active (86%) — watering skipped.
2026-04-25T19:11:09.824694+00:00,1777144269.8246942,24.93,93.1,0,0,0,True,Rain sensor active (93%) — watering skipped.
2026-04-25T19:11:15.600324+00:00,1777144275.6003242,20.52,91.58,0,0,0,True,Rain sensor active (92%) — watering skipped.
